Geneid	gene_name	mock.FE01_40	PFK158.FE01_13	unlabled.FE01_22	mock.FE01_30	DMSO.FE01_41	DMSO.FE01_31	DMSO.FE01_21	PFK158.FE01_33	mock.FE01_10	DMSO.FE01_11	unlabled.FE01_12	unlabled.FE01_32	PFK158.FE01_23	PFK158.FE01_43	mock.FE01_20	unlabled.FE01_42
ENSG00000114948	ADAM23	981	1142	1015	923	872	1034	982	973	1730	1342	1791	521	1256	1265	1968	1472
ENSG00000228577	AC010731.2	2	1	3	2	2	3	4	5	5	1	5	3	6	4	10	3
ENSG00000231653	AC010731.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235118	FAM237A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000232125	DYTN	0	0	0	0	1	0	0	2	0	3	1	0	0	0	2	0
ENSG00000213083	AC010731.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000207319	RF00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138400	MDH1B	92	91	97	108	57	77	60	104	105	124	161	57	96	75	172	165
ENSG00000118246	FASTKD2	2828	3050	3355	3092	2428	2392	2537	2349	4075	3557	4804	1592	2930	3179	5955	5470
ENSG00000283469	MIR3130-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263468	MIR3130-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260171	AC008269.2	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0
ENSG00000229321	AC008269.1	0	1	0	0	0	0	1	1	0	2	0	0	1	2	4	4
ENSG00000144410	CPO	0	2	0	2	0	0	2	0	1	1	0	0	4	0	2	0
ENSG00000118263	KLF7	71	87	119	73	126	136	109	125	78	86	150	64	113	166	156	269
ENSG00000253008	MIR2355	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
ENSG00000237892	KLF7-IT1	2	0	0	1	4	0	2	2	0	1	0	1	4	2	0	5
ENSG00000277590	MIR7845	0	0	0	0	1	0	1	2	0	2	4	1	0	1	0	0
ENSG00000224342	AC007879.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234902	AC007879.3	1	1	1	0	0	0	1	0	5	2	1	1	3	1	5	2
ENSG00000225916	AC007879.2	0	0	2	0	0	0	1	0	0	1	0	0	3	2	1	1
ENSG00000240440	AC007879.4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000229647	MYOSLID	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
ENSG00000223725	AC009226.1	0	1	2	3	1	2	2	2	3	4	0	3	1	1	7	7
ENSG00000225064	LINC01802	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000221628	MIR1302-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000118260	CREB1	1235	1307	1469	1227	1194	1049	1134	1154	1624	1272	1907	780	1475	1529	2505	2392
ENSG00000144401	METTL21A	761	998	1090	1015	725	838	847	950	1029	1186	1810	624	814	979	2159	2149
ENSG00000223433	RPS29P9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224137	LINC01857	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199251	RNU6-664P	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000213082	PPP1R14BP2	0	2	0	2	0	1	2	1	2	4	4	0	1	2	3	0
ENSG00000200764	RF00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163249	CCNYL1	639	726	808	637	727	636	629	628	928	712	1124	333	823	902	1353	1330
ENSG00000272851	AC096772.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284079	MIR4775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163251	FZD5	958	887	986	787	794	831	920	831	1583	1097	1547	476	1085	1103	2057	1289
ENSG00000178385	PLEKHM3	496	476	501	536	628	593	572	560	738	495	623	289	813	931	849	683
ENSG00000225111	AC083900.1	1	1	1	0	2	5	2	4	3	5	3	2	7	1	4	1
ENSG00000212246	RNU6-360P	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185078	AC093698.1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
ENSG00000251941	RNA5SP116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000224839	RPL12P17	3	6	5	6	1	14	5	1	6	2	0	1	2	6	4	3
ENSG00000229150	CRYGEP	7	14	12	13	3	8	7	9	16	21	47	3	13	11	47	19
ENSG00000118231	CRYGD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163254	CRYGC	0	0	2	0	0	1	2	0	2	0	1	1	0	0	4	0
ENSG00000224529	AC093698.2	0	2	0	0	0	1	0	1	0	1	0	1	0	0	0	0
ENSG00000182187	CRYGB	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000168582	CRYGA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ENSG00000188674	C2orf80	2	3	0	0	1	0	0	0	2	0	0	0	1	0	2	0
ENSG00000233869	RPSAP27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228111	TPT1P2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000138413	IDH1	2199	2776	2562	2001	2118	2240	1999	2349	3319	2704	4172	1365	2180	2488	4647	4233
ENSG00000231908	IDH1-AS1	44	93	99	51	50	55	61	62	73	155	144	59	44	72	186	229
ENSG00000115020	PIKFYVE	1169	965	1199	1004	1197	1143	1328	1008	1611	938	1511	577	1707	1882	2167	1641
ENSG00000228380	MYL6BP1	1	0	0	3	1	1	1	1	2	0	1	1	1	3	0	2
ENSG00000144407	PTH2R	0	1	0	1	0	0	0	1	0	0	2	2	0	0	3	0
ENSG00000213081	AC012362.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000227430	AC019185.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000231896	AC019185.2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000232409	AC019185.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202164	RNA5SP117	0	0	0	0	0	0	0	2	1	0	1	0	0	0	2	0
ENSG00000235864	HSPA8P6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232799	CRYGFP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240286	MEAF6P1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000229670	PKP4P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000286249	AC016743.1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000078018	MAP2	156	158	165	177	159	197	147	196	154	191	176	103	206	253	204	245
ENSG00000222317	RNA5SP118	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
ENSG00000144406	UNC80	0	2	4	5	0	0	3	3	0	14	5	0	2	1	10	2
ENSG00000237194	SNAI1P1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0
ENSG00000197713	RPE	1862	1757	2327	2158	2059	2155	1802	2061	2107	1662	2433	1212	1916	2588	3814	3996
ENSG00000144445	KANSL1L	408	355	326	368	358	379	358	349	566	382	509	208	467	437	602	484
ENSG00000272807	AC007038.2	39	29	34	32	26	23	31	33	40	66	43	42	32	28	82	79
ENSG00000229127	AC007038.1	22	54	51	40	26	29	36	37	56	60	82	26	31	37	43	70
ENSG00000231063	AC006994.1	0	0	0	1	1	0	0	1	3	0	0	0	1	1	4	1
ENSG00000279317	AC006994.2	3	4	5	3	1	6	4	2	6	12	7	0	6	7	5	2
ENSG00000115361	ACADL	118	155	141	103	133	138	118	138	167	140	170	83	110	144	257	265
ENSG00000199203	RF00019	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000168530	MYL1	0	2	2	1	1	0	0	0	0	1	3	1	1	1	0	3
ENSG00000234281	LANCL1-AS1	7	1	5	8	7	5	5	6	13	2	11	11	16	21	10	7
ENSG00000115365	LANCL1	4125	3150	3717	3875	3820	3484	3206	3569	4250	2676	4394	1851	4551	5037	6854	5794
ENSG00000021826	CPS1	1013	745	875	829	1002	1059	1007	842	1164	863	1184	447	1228	1394	1607	1342
ENSG00000280837	CPS1-IT1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	3	0
ENSG00000271074	AC012491.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231017	AC013404.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178568	ERBB4	180	162	175	203	156	229	166	200	301	213	273	109	224	232	292	258
ENSG00000199585	RNA5SP119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232631	MTND2P23	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000236007	MTCO1P46	0	1	0	1	0	1	0	1	0	3	0	0	0	1	0	1
ENSG00000221782	MIR548F2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000273118	AC093865.1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000234308	LINC01878	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000231254	PCED1CP	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000223373	AC108066.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000266354	MIR4776-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283637	MIR4776-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000030419	IKZF2	96	115	119	73	88	86	68	90	109	69	157	63	129	147	180	159
ENSG00000270659	AC079610.2	24	25	32	36	11	15	18	17	25	36	56	17	15	19	68	59
ENSG00000236193	LINC01953	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000272519	AC079610.3	1	2	2	1	0	0	0	0	0	1	5	3	2	3	4	1
ENSG00000196096	AC079610.1	1	7	6	4	5	2	8	3	2	1	9	1	8	10	6	7
ENSG00000144451	SPAG16	1712	2020	2497	1886	1613	1542	1884	1887	1809	2254	3102	1361	1650	1804	4511	4489
ENSG00000265734	MIR4438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197585	AC068051.1	27	42	48	44	44	28	37	32	45	33	80	16	46	48	58	61
ENSG00000213917	RPL5P8	0	1	2	1	0	1	0	2	3	2	1	0	1	1	10	1
ENSG00000174453	VWC2L	4	3	1	4	8	6	2	10	2	9	7	1	6	2	7	4
ENSG00000224257	VWC2L-IT1	0	0	0	0	0	0	1	1	1	0	2	0	1	0	2	2
ENSG00000177261	ENSAP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138376	BARD1	926	856	1088	729	755	770	796	776	1093	915	1513	587	1132	1077	1485	1495
ENSG00000229267	AC016708.1	41	31	47	22	22	31	30	38	39	29	72	15	42	33	48	64
ENSG00000207274	SNORA70I	0	0	0	2	0	0	0	0	0	0	0	1	0	0	4	2
ENSG00000230076	RPL10P6	7	11	17	17	7	9	9	13	19	31	32	10	13	12	26	32
ENSG00000144452	ABCA12	10	11	21	11	15	16	17	11	17	17	34	4	12	23	25	17
ENSG00000227769	AC072062.1	2	1	3	3	0	2	5	4	2	0	4	2	1	3	6	2
ENSG00000237571	AC073284.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000138363	ATIC	6408	7258	8504	6543	6878	8318	7466	7718	8092	8841	11019	4338	7126	7930	15191	14369
ENSG00000115414	FN1	2520	2324	2577	2981	3804	4124	2876	3665	4055	2748	3319	1829	3527	4576	4506	4253
ENSG00000230695	AC012462.3	0	4	2	0	0	1	0	1	0	1	0	0	0	0	0	0
ENSG00000225166	AC012462.1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
ENSG00000228618	AC012462.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234938	AC012668.2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0
ENSG00000237525	AC012668.3	0	0	0	0	0	0	0	0	0	0	6	1	0	1	2	0
ENSG00000227981	AC012668.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235770	LINC00607	0	1	0	3	0	2	0	1	0	2	13	0	3	0	7	2
ENSG00000230838	LINC01614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216721	AC093850.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000227824	AC122136.1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226276	AC093382.1	4	1	3	4	0	4	5	3	1	3	8	4	0	3	5	10
ENSG00000118242	MREG	548	683	598	627	453	393	523	478	700	782	1260	369	544	537	1238	1055
ENSG00000115425	PECR	702	1079	1034	1068	770	891	781	902	1071	1315	1750	665	897	1018	1874	1885
ENSG00000163449	TMEM169	21	27	16	11	10	9	16	16	16	20	52	15	25	16	42	30
ENSG00000079246	XRCC5	25638	22121	30380	19809	23132	22357	22977	24062	30079	23274	35600	11541	26721	30407	58485	49399
ENSG00000232970	POLHP1	2	2	0	3	4	0	3	3	3	5	2	0	6	3	1	2
ENSG00000236478	AC012513.2	1	3	0	6	6	10	6	7	11	4	0	2	13	9	4	3
ENSG00000279348	AC012513.3	64	51	57	41	57	61	56	74	95	42	84	32	67	104	149	127
ENSG00000260804	LINC01963	189	143	145	136	119	129	133	142	185	150	228	65	157	168	277	181
ENSG00000144583	MARCH4	1	0	1	0	0	0	1	0	0	0	1	0	0	1	8	2
ENSG00000231092	AC012513.1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
ENSG00000233581	AC069155.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000207303	RF00019	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0
ENSG00000235042	AC098820.2	0	4	1	1	3	0	1	2	1	0	5	0	0	3	3	3
ENSG00000138375	SMARCAL1	969	1074	1142	920	998	1108	1005	1113	1002	1307	1562	539	1091	1266	2192	1924
ENSG00000232485	AC098820.1	19	41	53	20	23	26	33	22	31	53	72	16	54	23	80	49
ENSG00000241520	AC098820.3	2	8	9	3	5	9	8	6	2	7	9	2	6	5	18	14
ENSG00000197756	RPL37A	58042	85929	99061	70896	54793	63225	71191	78448	80856	136756	181582	60687	53116	59656	200138	230385
ENSG00000224391	LINC01280	0	0	0	0	0	0	0	2	0	1	5	0	0	0	0	0
ENSG00000225794	AC073321.1	0	1	0	2	0	4	0	0	0	0	2	3	0	1	4	1
ENSG00000235444	PSMB3P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115457	IGFBP2	5652	7815	7637	7186	4743	5899	6946	5933	8498	14708	20296	5684	5240	5455	20812	16481
ENSG00000115461	IGFBP5	391	401	308	413	358	494	365	416	811	574	698	209	498	538	728	531
ENSG00000236886	AC007563.2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
ENSG00000237930	AC007563.3	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0
ENSG00000222832	RNA5SP120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229352	AC007563.1	0	0	0	3	1	1	0	0	0	1	1	1	0	2	0	0
ENSG00000234588	FABP5P14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231597	AC007557.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000118245	TNP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000237479	AC007557.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227021	AC007557.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236295	AC007557.3	0	0	0	0	0	0	0	0	0	1	8	1	1	0	3	2
ENSG00000223874	LINC01921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259855	AC007749.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000251982	RN7SKP43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233143	DIRC3-AS1	0	0	2	0	0	0	0	1	0	0	0	0	2	1	1	0
ENSG00000278004	RF01983	1	0	0	0	0	0	0	1	0	0	2	0	0	1	1	0
ENSG00000231672	DIRC3	14	46	36	26	31	49	35	52	51	52	79	21	34	42	52	43
ENSG00000224414	AC010886.1	0	0	0	1	2	1	0	0	0	2	2	1	3	1	2	1
ENSG00000231035	RPL7L1P9	1	1	0	2	1	1	3	0	3	1	2	0	0	3	0	1
ENSG00000079308	TNS1	254	235	175	210	261	322	257	237	401	285	344	136	364	407	523	321
ENSG00000275458	MIR6809	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0
ENSG00000223923	AC010136.1	1	7	1	7	3	2	1	3	3	3	8	1	2	0	10	3
ENSG00000188282	RUFY4	0	1	2	0	1	4	1	0	1	2	0	0	4	3	5	0
ENSG00000229754	CXCR2P1	1	1	0	0	1	0	1	0	0	2	4	0	0	0	1	0
ENSG00000180871	CXCR2	14	28	33	21	20	31	34	30	25	32	48	27	24	37	38	55
ENSG00000163464	CXCR1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
ENSG00000224159	HMGB1P9	0	0	0	0	0	1	0	0	0	2	3	0	0	0	0	0
ENSG00000163466	ARPC2	7914	10294	10771	7903	7288	7512	8786	8099	11111	13275	16406	5089	8495	9347	19667	19132
ENSG00000261338	AC021016.2	22	53	28	31	24	17	23	23	60	55	54	12	37	22	93	46
ENSG00000179921	GPBAR1	8	7	7	8	9	11	5	8	7	19	12	2	7	11	41	6
ENSG00000127837	AAMP	6937	7946	8059	6064	6363	7105	7883	6759	9420	11823	14510	4837	7494	7973	21493	13588
ENSG00000127838	PNKD	2285	3251	3335	3166	2031	2374	2919	2704	3507	5804	8826	2418	2217	2376	8454	7404
ENSG00000135926	TMBIM1	1319	1908	1538	1475	1264	1461	1428	1490	2268	2466	3235	971	1580	1678	2851	2304
ENSG00000284173	MIR6513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237281	CATIP-AS2	1	1	2	0	1	1	2	5	1	10	11	2	0	1	2	3
ENSG00000278524	MIR6810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230580	AC021016.1	1	1	2	4	1	0	3	2	2	3	0	0	2	1	3	2
ENSG00000158428	CATIP	1	0	6	3	1	2	2	2	1	3	4	1	0	1	4	7
ENSG00000225062	CATIP-AS1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000018280	SLC11A1	50	93	66	72	44	69	81	78	75	167	221	51	60	63	214	200
ENSG00000144579	CTDSP1	2360	2254	2174	2288	1990	2313	2210	2278	2769	3495	3977	1414	2332	2646	5944	3955
ENSG00000273361	AC021016.3	0	1	1	0	0	1	2	1	0	4	3	0	2	1	4	1
ENSG00000199121	MIR26B	0	2	0	1	1	1	3	0	1	1	0	3	1	1	1	2
ENSG00000127831	VIL1	16	36	22	24	25	24	18	26	24	39	44	11	22	26	49	37
ENSG00000135913	USP37	553	467	579	589	720	718	553	626	870	424	785	346	896	1129	864	758
ENSG00000222714	RN7SKP38	1	3	9	2	1	4	5	8	1	14	12	3	3	1	19	23
ENSG00000144580	CNOT9	3797	3542	3976	3772	3329	3447	3662	3249	4997	4194	5933	2352	4344	4749	7616	5795
ENSG00000207393	RNU6-136P	0	0	1	0	0	0	4	0	0	0	0	0	3	1	0	0
ENSG00000115556	PLCD4	114	96	70	61	89	89	85	72	160	135	158	36	123	128	156	92
ENSG00000273466	AC012510.1	0	3	1	1	0	2	0	0	3	1	2	0	5	0	6	0
ENSG00000115568	ZNF142	574	449	458	458	578	624	657	448	955	751	818	250	804	817	1057	572
ENSG00000074582	BCS1L	1873	2335	2153	2061	1809	2080	2225	1953	2821	3304	4390	1328	1995	2300	4822	3859
ENSG00000163481	RNF25	1015	1612	1578	1082	855	1008	1129	1226	1394	2710	3460	904	925	1019	3309	3082
ENSG00000163482	STK36	622	620	614	509	695	658	724	579	1028	774	919	342	825	925	1294	875
ENSG00000135912	TTLL4	1249	1157	1254	1219	1472	1690	1476	1378	2056	1565	1845	814	1746	1990	2456	1732
ENSG00000135929	CYP27A1	25	31	24	13	14	9	22	13	27	54	62	10	20	18	36	35
ENSG00000286154	AC009974.2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ENSG00000272555	AC009974.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000115592	PRKAG3	0	0	0	0	0	0	2	0	0	3	1	0	0	0	2	0
ENSG00000283639	MIR9500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232625	RPL23AP31	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
ENSG00000115596	WNT6	78	83	99	62	56	75	79	78	90	159	212	58	61	87	309	195
ENSG00000135925	WNT10A	1	1	1	4	2	0	1	4	0	6	8	1	1	3	5	6
ENSG00000228135	LINC01494	3	0	3	1	3	1	5	4	5	7	13	0	9	2	13	10
ENSG00000200029	RNU6-642P	0	0	1	3	0	0	1	1	0	1	0	0	1	1	1	1
ENSG00000235024	AC097468.2	1	3	2	0	0	0	2	2	1	1	1	0	0	1	1	0
ENSG00000224928	KRT8P30	0	1	0	0	2	0	2	1	1	0	0	0	1	3	2	3
ENSG00000171450	CDK5R2	37	47	41	25	32	36	45	31	37	72	87	16	40	52	109	88
ENSG00000236445	LINC00608	0	0	0	0	0	2	0	0	0	5	5	0	0	0	5	1
ENSG00000163497	FEV	10	2	10	6	5	7	6	12	3	5	18	4	2	12	21	8
ENSG00000163499	CRYBA2	30	30	42	37	20	39	28	40	34	70	64	40	25	39	77	72
ENSG00000198973	MIR375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224090	AC097468.1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	3	0
ENSG00000181378	CFAP65	6	3	7	5	2	7	4	10	4	17	28	5	3	3	18	15
ENSG00000163501	IHH	5	1	7	7	5	2	9	5	12	16	14	4	4	13	14	8
ENSG00000264755	MIR3131	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000272644	AC097468.3	50	56	43	31	33	49	29	44	36	55	42	40	36	39	77	104
ENSG00000187736	NHEJ1	0	3	1	2	11	5	6	3	2	2	1	0	2	4	7	2
ENSG00000280537	AC068946.1	1	0	0	0	1	1	2	0	2	5	5	0	1	0	1	1
ENSG00000240317	RN7SL764P	0	0	0	0	0	1	0	0	2	1	1	0	0	0	0	2
ENSG00000213901	SLC23A3	2	3	2	1	4	2	0	2	5	9	12	1	1	3	7	1
ENSG00000115649	CNPPD1	852	1203	1380	1141	923	1135	1233	1049	1296	1890	2259	830	1147	1307	2504	2098
ENSG00000144567	RETREG2	1788	2038	1752	1695	1312	1486	1834	1358	2792	2917	3592	987	1779	1855	3936	2299
ENSG00000158552	ZFAND2B	772	1083	1125	953	715	929	995	1068	974	1653	2249	905	791	878	2776	2837
ENSG00000284820	AC068946.2	2	5	1	1	4	3	2	5	11	3	4	1	2	1	2	2
ENSG00000115657	ABCB6	65	61	61	54	43	70	77	54	146	108	91	31	58	69	120	71
ENSG00000198925	ATG9A	843	665	647	746	805	848	746	643	1600	724	1323	265	1155	1158	1240	543
ENSG00000163516	ANKZF1	838	1178	983	1019	894	1201	1065	1222	1425	1752	1973	741	930	1211	2049	1678
ENSG00000163521	GLB1L	357	441	547	381	413	395	338	420	484	549	793	278	392	554	715	848
ENSG00000115661	STK16	1085	1613	1729	1405	1281	1344	1417	1485	1523	2543	2999	977	1259	1687	2916	3058
ENSG00000127824	TUBA4A	83	244	115	102	80	141	126	108	218	314	331	75	110	108	347	214
ENSG00000243910	TUBA4B	6	5	2	5	3	1	3	5	6	18	13	5	5	3	6	5
ENSG00000135924	DNAJB2	1004	1392	1277	906	855	911	1245	963	1259	2513	2505	646	1044	1111	2923	2050
ENSG00000054356	PTPRN	24	30	18	8	20	14	27	19	29	58	45	6	16	23	47	40
ENSG00000207647	MIR153-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230432	AC114803.1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0
ENSG00000182698	RESP18	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000232789	AC053503.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000123992	DNPEP	1851	2608	2469	2762	1958	2402	2239	2482	3000	3773	5617	1823	2067	2388	5371	4812
ENSG00000229525	AC053503.2	17	33	26	26	19	19	23	23	28	32	43	11	16	25	38	31
ENSG00000175084	DES	90	132	159	122	94	104	141	112	104	257	294	81	93	106	376	255
ENSG00000234638	AC053503.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280323	AC053503.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000072195	SPEG	582	707	637	811	534	732	713	750	962	1368	1609	472	707	827	1546	1231
ENSG00000227432	AC053503.1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1
ENSG00000286143	AC053503.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286095	SPEGNB	3	4	3	4	4	7	3	2	4	1	4	2	8	8	10	10
ENSG00000268603	AC053503.5	1	4	3	3	2	2	3	3	4	2	6	4	4	4	4	10
ENSG00000144591	GMPPA	1884	1958	3327	2822	3441	3642	3070	3294	2470	3145	3883	2023	2353	3691	5687	6960
ENSG00000072182	ASIC4	4	11	16	6	13	8	12	12	16	21	28	4	9	6	28	20
ENSG00000123989	CHPF	1488	1579	1720	1739	1984	2304	1896	1919	1974	2938	3132	1231	1445	2544	3650	4539
ENSG00000188760	TMEM198	162	225	305	234	275	329	293	300	176	418	427	207	203	325	416	560
ENSG00000268896	AC009955.3	1	0	0	0	0	1	0	1	2	0	0	0	0	1	5	5
ENSG00000265252	MIR3132	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
ENSG00000124006	OBSL1	4575	5020	4315	4505	3864	4203	4803	4087	6210	7832	9826	2722	4607	5137	13244	7457
ENSG00000269068	AC009955.4	4	10	2	5	3	4	3	1	7	0	6	1	7	6	2	1
ENSG00000123999	INHA	42	88	33	57	25	57	57	66	94	155	126	40	49	54	97	65
ENSG00000222678	RN7SKP213	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000144589	STK11IP	684	858	846	665	660	689	921	727	940	1423	1658	490	802	945	1814	1279
ENSG00000228973	AC009955.1	1	3	0	4	2	1	5	2	2	3	13	0	1	5	0	1
ENSG00000114923	SLC4A3	229	229	242	234	261	302	295	232	377	415	477	153	329	338	525	364
ENSG00000267919	AC009955.2	0	2	0	2	0	0	1	0	1	0	2	0	0	0	4	0
ENSG00000231802	AC009502.2	2	4	2	2	2	0	6	1	1	8	11	0	3	0	4	9
ENSG00000227308	AC009502.1	0	0	0	1	1	1	2	0	0	4	5	2	1	1	4	2
ENSG00000223903	RPL23P4	0	0	0	0	0	0	0	1	1	9	3	0	0	0	3	0
ENSG00000228909	LINC01803	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000286199	AC008281.1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0
ENSG00000266518	MIR4268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
